Chr	gene	all	syn	lof	lof_SNV	mis	Mis_MetaSVM	Mis_CADD15	Mis_CADD20	Mis_MetaSVM_or_CADD15	Mis_MetaSVM_or_CADD20	SpliceSite	StopGain	StopLoss	Mis_mpc2	Mis_mpc2_and_MetaSVM	Mis_mpc2_or_MetaSVM
9	NACC2	4.5552E-05	1.64037E-05	1.5701E-06	8.09868E-07	2.75782E-05	9.71868E-07	2.04979E-05	1.7965E-05	2.04979E-05	1.7965E-05	1.88363E-07	6.08185E-07	1.33204E-08	1.11022E-06	1.59019E-07	1.92306E-06
9	NAIF1	1.90042E-05	5.99979E-06	7.35372E-07	3.59739E-07	1.2269E-05	0	1.04594E-05	9.05492E-06	1.04594E-05	9.05492E-06	4.17056E-08	3.00506E-07	1.75273E-08	3.69424E-06	0	3.69424E-06
9	NANS	1.72536E-05	5.02946E-06	1.16808E-06	6.41646E-07	1.10561E-05	1.09715E-06	1.00378E-05	9.12653E-06	1.00378E-05	9.12653E-06	2.08349E-07	4.21151E-07	1.21458E-08	0	0	1.09715E-06
9	NCBP1	3.23796E-05	7.04505E-06	4.16877E-06	2.37306E-06	2.11658E-05	1.67394E-06	1.95555E-05	1.76174E-05	1.95555E-05	1.76174E-05	9.24122E-07	1.43657E-06	1.23612E-08	4.60911E-06	7.7383E-07	5.50922E-06
9	NCS1	1.02834E-05	3.35467E-06	9.67683E-07	6.0906E-07	5.96104E-06	2.15892E-06	5.17359E-06	4.63486E-06	5.17359E-06	4.63486E-06	2.97584E-07	2.86898E-07	2.45778E-08	3.57294E-06	1.95239E-06	3.77947E-06
9	NDOR1	3.48829E-05	9.48939E-06	2.5689E-06	1.52501E-06	2.28246E-05	8.6197E-06	1.59209E-05	1.439E-05	1.59555E-05	1.45108E-05	6.53196E-07	8.3511E-07	3.67049E-08	0	0	8.6197E-06
9	NDUFA8	7.85909E-06	1.91214E-06	7.84622E-07	4.46994E-07	5.16233E-06	2.65362E-06	4.67107E-06	4.22525E-06	4.67107E-06	4.22853E-06	1.43141E-07	2.70103E-07	3.37507E-08	0	0	2.65362E-06
9	NDUFB6	5.26799E-06	1.20871E-06	8.15731E-07	4.37018E-07	3.24355E-06	0	2.56712E-06	2.28195E-06	2.56712E-06	2.28195E-06	1.21949E-07	3.0297E-07	1.20984E-08	0	0	0
9	NEK6	2.06631E-05	6.03131E-06	2.23502E-06	1.29147E-06	1.23967E-05	1.31361E-06	9.47031E-06	8.69666E-06	9.47031E-06	8.69666E-06	5.19929E-07	7.54836E-07	1.6709E-08	3.88573E-06	1.14915E-06	4.0502E-06
9	NELFB	3.98715E-05	1.3527E-05	2.36263E-06	1.33987E-06	2.39819E-05	7.2863E-07	2.14551E-05	1.81138E-05	2.14564E-05	1.81168E-05	5.04907E-07	8.18207E-07	1.676E-08	1.6524E-06	0	2.38103E-06
9	NFIB	2.41065E-05	6.08053E-06	3.22798E-06	1.7235E-06	1.4798E-05	2.67919E-06	1.31774E-05	1.10038E-05	1.31774E-05	1.10038E-05	4.85089E-07	1.20358E-06	3.48295E-08	6.45193E-06	2.14292E-06	6.9882E-06
9	NFIL3	1.83964E-05	5.21728E-06	1.57957E-06	7.09622E-07	1.15995E-05	5.92163E-07	8.3892E-06	7.58307E-06	8.3892E-06	7.58307E-06	0	6.95959E-07	1.36633E-08	0	0	5.92163E-07
9	NFX1	4.61671E-05	1.14284E-05	5.38005E-06	2.94915E-06	2.93587E-05	3.45977E-06	2.23908E-05	1.92334E-05	2.23908E-05	1.92334E-05	9.68306E-07	1.94472E-06	3.61207E-08	0	0	3.45977E-06
9	NINJ1	1.06437E-05	4.1186E-06	4.41125E-07	2.67812E-07	6.08393E-06	2.25114E-07	5.17517E-06	4.68908E-06	5.17517E-06	4.68908E-06	1.10121E-07	1.3865E-07	1.9041E-08	0	0	2.25114E-07
9	NIPSNAP3A	1.06645E-05	2.76718E-06	1.09647E-06	6.18992E-07	6.80082E-06	9.49667E-07	5.03316E-06	4.37019E-06	5.03316E-06	4.37618E-06	2.12355E-07	3.81983E-07	2.46534E-08	0	0	9.49667E-07
9	NIPSNAP3B	1.11742E-05	2.95639E-06	1.07467E-06	6.09106E-07	7.1431E-06	5.15602E-07	4.54599E-06	4.01826E-06	4.54599E-06	4.01826E-06	2.12034E-07	3.7245E-07	2.46218E-08	0	0	5.15602E-07
9	NMRK1	7.38517E-06	1.80413E-06	9.62833E-07	6.43083E-07	4.6182E-06	6.3127E-07	3.08817E-06	2.67899E-06	3.08817E-06	2.67899E-06	3.68913E-07	2.558E-07	1.83698E-08	0	0	6.3127E-07
9	NOL6	5.76256E-05	1.48382E-05	4.75274E-06	2.70967E-06	3.80347E-05	2.46762E-06	3.05378E-05	2.70148E-05	3.05378E-05	2.70148E-05	1.05422E-06	1.63445E-06	2.09913E-08	0	0	2.46762E-06
9	NOL8	4.24039E-05	1.04075E-05	4.396E-06	2.33984E-06	2.76004E-05	3.90822E-07	1.4212E-05	1.18064E-05	1.4212E-05	1.18064E-05	6.76546E-07	1.64493E-06	1.83658E-08	0	0	3.90822E-07
9	NOTCH1	0.000177329	6.22643E-05	8.82711E-06	4.74248E-06	0.000106237	5.00276E-05	8.53962E-05	7.72895E-05	8.63569E-05	7.94572E-05	1.46111E-06	3.26771E-06	1.36644E-08	6.24477E-06	2.63864E-06	5.36338E-05
9	NOXA1	2.99739E-05	9.62308E-06	2.61082E-06	1.47285E-06	1.774E-05	2.21418E-06	1.01876E-05	8.7155E-06	1.02022E-05	8.748E-06	5.49866E-07	9.10376E-07	1.26036E-08	2.03666E-06	9.98822E-07	3.25202E-06
9	NPDC1	2.29048E-05	7.61272E-06	1.15088E-06	7.14776E-07	1.41412E-05	0	9.68807E-06	8.32334E-06	9.68807E-06	8.32334E-06	3.4003E-07	3.48882E-07	2.58644E-08	0	0	0
9	NPR2	5.16034E-05	1.2175E-05	5.43874E-06	2.90763E-06	3.39896E-05	1.33066E-05	3.02794E-05	2.62146E-05	3.03295E-05	2.63616E-05	8.69071E-07	2.02489E-06	1.36728E-08	2.84556E-06	2.4507E-06	1.37015E-05
9	NR4A3	3.8076E-05	1.30628E-05	2.74797E-06	1.37478E-06	2.22652E-05	1.07824E-05	1.6643E-05	1.38675E-05	1.70845E-05	1.4954E-05	2.48214E-07	1.09855E-06	2.80124E-08	0	0	1.07824E-05
9	NR5A1	2.81951E-05	9.31294E-06	1.35278E-06	7.37996E-07	1.75293E-05	1.41234E-05	1.3576E-05	1.23015E-05	1.47354E-05	1.43816E-05	2.30639E-07	4.9183E-07	1.55266E-08	2.41676E-06	2.41676E-06	1.41234E-05
9	NR6A1	2.41391E-05	6.83557E-06	2.43171E-06	1.30514E-06	1.48719E-05	1.18238E-05	1.42075E-05	1.2875E-05	1.44424E-05	1.38655E-05	3.77986E-07	9.0125E-07	2.59072E-08	3.10136E-06	3.09837E-06	1.18267E-05
9	NRARP	1.01439E-05	3.85716E-06	3.16002E-07	1.52122E-07	5.97072E-06	4.55912E-07	5.46458E-06	5.24045E-06	5.46458E-06	5.24045E-06	0	1.31104E-07	2.1018E-08	4.84451E-06	4.55912E-07	4.84451E-06
9	NSMF	3.31956E-05	9.58715E-06	2.80611E-06	1.808E-06	2.08023E-05	2.23487E-07	1.83194E-05	1.73156E-05	1.83194E-05	1.73156E-05	9.91982E-07	7.98486E-07	1.75311E-08	6.28857E-07	5.12242E-09	8.47221E-07
9	NTMT1	1.28108E-05	3.41724E-06	7.16407E-07	4.00114E-07	8.67717E-06	4.49503E-07	7.20118E-06	6.30104E-06	7.20118E-06	6.30104E-06	1.0293E-07	2.53034E-07	4.41504E-08	1.48086E-08	0	4.64312E-07
9	NTNG2	3.9946E-05	1.30408E-05	2.03849E-06	1.11361E-06	2.48667E-05	7.93649E-06	2.31438E-05	2.09534E-05	2.31471E-05	2.09843E-05	3.56911E-07	7.39909E-07	1.67855E-08	1.1208E-05	6.27305E-06	1.28714E-05
9	NTRK2	4.02979E-05	1.20827E-05	3.48736E-06	1.9926E-06	2.47278E-05	1.30937E-05	2.19308E-05	1.98012E-05	2.20435E-05	2.00602E-05	7.39945E-07	1.19581E-06	5.68395E-08	8.62322E-06	7.82464E-06	1.38923E-05
9	NUDT2	5.57493E-06	1.43216E-06	6.34263E-07	3.24273E-07	3.5085E-06	2.28375E-07	2.83867E-06	2.57878E-06	2.83867E-06	2.57878E-06	5.95483E-08	2.47992E-07	1.67327E-08	0	0	2.28375E-07
9	NUP188	7.47247E-05	1.93703E-05	7.45162E-06	4.32032E-06	4.79027E-05	2.10492E-07	4.33132E-05	3.94985E-05	4.33132E-05	3.94985E-05	1.79155E-06	2.50504E-06	2.37239E-08	0	0	2.10492E-07
9	NUP214	8.33461E-05	2.42201E-05	7.26221E-06	4.11935E-06	5.18638E-05	8.49401E-06	3.90292E-05	3.40855E-05	3.91243E-05	3.4498E-05	1.58831E-06	2.51429E-06	1.67532E-08	0	0	8.49401E-06
9	NUTM2F	3.5141E-05	1.04831E-05	2.90341E-06	1.44052E-06	2.17545E-05	0	7.47526E-06	5.20873E-06	7.47526E-06	5.20873E-06	2.51245E-07	1.17031E-06	1.89652E-08	0	0	0
9	NUTM2G	3.45679E-05	1.01066E-05	2.89827E-06	1.45769E-06	2.15631E-05	0	6.99479E-06	5.01336E-06	6.99479E-06	5.01336E-06	2.69547E-07	1.15246E-06	3.56787E-08	0	0	0
9	NXNL2	1.39375E-05	4.74658E-06	5.09101E-07	2.99894E-07	8.68178E-06	2.51107E-06	6.67363E-06	5.85375E-06	6.67363E-06	5.85927E-06	1.0031E-07	1.67366E-07	3.22173E-08	2.67247E-07	2.01636E-07	2.57668E-06
9	OBP2A	1.23926E-05	1.90509E-06	1.44258E-06	8.00106E-07	9.04491E-06	0	1.76636E-06	1.14254E-06	1.76636E-06	1.14254E-06	2.4881E-07	5.13976E-07	3.73204E-08	0	0	0
9	OBP2B	8.5771E-06	2.7205E-06	6.05674E-07	4.17431E-07	5.25093E-06	0	1.65002E-06	1.11032E-06	1.65002E-06	1.11032E-06	2.48813E-07	1.50595E-07	1.80224E-08	1.48679E-06	0	1.48679E-06
9	ODF2	5.20805E-05	1.36296E-05	5.15072E-06	2.85149E-06	3.33002E-05	1.54517E-06	2.91313E-05	2.28731E-05	2.91568E-05	2.30147E-05	9.72048E-07	1.83938E-06	4.00588E-08	0	0	1.54517E-06
9	OGN	1.30877E-05	3.3485E-06	1.27892E-06	7.8412E-07	8.4603E-06	2.27893E-06	5.68588E-06	4.887E-06	5.68725E-06	4.90682E-06	3.75602E-07	3.95838E-07	1.26796E-08	0	0	2.27893E-06
9	OLFM1	3.28008E-05	1.02405E-05	2.0903E-06	1.16091E-06	2.047E-05	1.19134E-05	1.75847E-05	1.61725E-05	1.76659E-05	1.6669E-05	3.8514E-07	7.43511E-07	3.22587E-08	8.96413E-06	7.17893E-06	1.36986E-05
9	OLFML2A	4.05517E-05	1.2803E-05	2.36592E-06	1.23759E-06	2.53828E-05	1.03983E-05	2.0474E-05	1.87641E-05	2.05384E-05	1.90134E-05	3.18214E-07	9.02662E-07	1.6715E-08	0	0	1.03983E-05
9	OMD	1.37259E-05	3.43048E-06	1.30527E-06	6.24478E-07	8.99011E-06	1.10515E-06	5.61833E-06	4.86604E-06	5.66704E-06	4.92718E-06	5.61321E-08	5.44635E-07	2.37114E-08	0	0	1.10515E-06
9	OR13C2	1.04806E-05	2.87008E-06	4.56158E-07	2.12479E-07	7.1544E-06	9.09965E-08	3.99486E-06	3.14294E-06	3.99486E-06	3.14294E-06	0	1.94943E-07	1.7536E-08	0	0	9.09965E-08
9	OR13C3	1.16189E-05	3.27662E-06	5.15271E-07	2.3604E-07	7.82705E-06	2.95351E-07	5.00293E-06	4.35443E-06	5.00293E-06	4.35744E-06	0	2.23385E-07	1.26556E-08	0	0	2.95351E-07
9	OR13C4	1.10298E-05	2.83467E-06	8.84916E-07	4.00706E-07	7.31022E-06	1.48332E-07	4.50613E-06	3.75845E-06	4.50613E-06	3.75845E-06	0	3.87368E-07	1.33379E-08	0	0	1.48332E-07
9	OR13C5	1.02985E-05	2.74325E-06	4.55508E-07	2.10034E-07	7.09977E-06	9.13321E-08	4.03671E-06	3.18028E-06	4.03671E-06	3.18028E-06	0	1.96379E-07	1.36545E-08	0	0	9.13321E-08
9	OR13C8	1.14975E-05	3.27881E-06	6.55879E-07	3.04395E-07	7.56285E-06	2.57738E-07	4.35107E-06	3.78574E-06	4.35265E-06	3.78896E-06	0	2.81187E-07	2.32077E-08	0	0	2.57738E-07
9	OR13C9	9.70165E-06	2.49536E-06	4.49829E-07	2.09611E-07	6.75646E-06	2.03002E-07	4.42544E-06	3.69703E-06	4.42544E-06	3.69703E-06	0	1.92175E-07	1.7436E-08	0	0	2.03002E-07
9	OR13D1	1.09781E-05	3.03385E-06	6.11994E-07	2.81716E-07	7.33223E-06	7.70715E-08	3.94224E-06	3.29948E-06	3.94224E-06	3.29948E-06	0	2.64222E-07	1.74938E-08	0	0	7.70715E-08
9	OR13F1	1.13661E-05	3.17039E-06	6.82508E-07	3.13892E-07	7.51319E-06	4.17573E-07	4.78586E-06	4.21282E-06	4.80156E-06	4.23027E-06	0	2.94893E-07	1.89999E-08	0	0	4.17573E-07
9	OR13J1	1.44849E-05	4.86628E-06	4.8504E-07	2.25355E-07	9.13362E-06	4.55703E-07	5.76633E-06	4.7266E-06	5.78947E-06	4.75857E-06	0	2.07748E-07	1.76076E-08	0	0	4.55703E-07
9	OR1B1	1.29871E-05	3.182E-06	1.04711E-06	4.76637E-07	8.75796E-06	2.72793E-07	5.83749E-06	4.70268E-06	5.83749E-06	4.70268E-06	0	4.56374E-07	2.02626E-08	0	0	2.72793E-07
9	OR1J1	1.1524E-05	3.36377E-06	5.13824E-07	2.37717E-07	7.64639E-06	1.73773E-07	3.9387E-06	3.23407E-06	3.9387E-06	3.23545E-06	0	2.20886E-07	1.68316E-08	0	0	1.73773E-07
9	OR1J2	1.13298E-05	3.15671E-06	6.48353E-07	2.99411E-07	7.52474E-06	1.74739E-07	4.45995E-06	3.75624E-06	4.45995E-06	3.75624E-06	0	2.79154E-07	2.02578E-08	0	0	1.74739E-07
9	OR1J4	1.05366E-05	3.01515E-06	5.02391E-07	2.37651E-07	7.01909E-06	3.65299E-07	4.03322E-06	3.26455E-06	4.03322E-06	3.27545E-06	0	2.11792E-07	2.58581E-08	0	0	3.65299E-07
9	OR1K1	1.49173E-05	4.30638E-06	1.10572E-06	5.00728E-07	9.50519E-06	1.57504E-07	4.75982E-06	3.61357E-06	4.75982E-06	3.61357E-06	0	4.83992E-07	1.67358E-08	0	0	1.57504E-07
9	OR1L1	1.08109E-05	2.81713E-06	6.24282E-07	2.85052E-07	7.36946E-06	5.93804E-08	3.57127E-06	2.94514E-06	3.57127E-06	2.94647E-06	0	2.71384E-07	1.36677E-08	0	0	5.93804E-08
9	OR1L3	1.11262E-05	2.75075E-06	7.76757E-07	3.56298E-07	7.59872E-06	2.08397E-07	4.49238E-06	3.70431E-06	4.49238E-06	3.70431E-06	0	3.36367E-07	1.99317E-08	0	0	2.08397E-07
9	OR1L4	1.07384E-05	2.91658E-06	4.54951E-07	2.16181E-07	7.36689E-06	3.81707E-07	4.78871E-06	3.96107E-06	4.80167E-06	3.99755E-06	0	1.91016E-07	2.51642E-08	0	0	3.81707E-07
9	OR1L6	1.14998E-05	3.02664E-06	6.0217E-07	2.75221E-07	7.87101E-06	3.54646E-07	5.23816E-06	4.56883E-06	5.2394E-06	4.57007E-06	0	2.6156E-07	1.36613E-08	0	0	3.54646E-07
9	OR1L8	1.18366E-05	3.14726E-06	6.71498E-07	3.08399E-07	8.01785E-06	2.73008E-07	4.71399E-06	3.92295E-06	4.71399E-06	3.92295E-06	0	2.90479E-07	1.79201E-08	0	0	2.73008E-07
9	OR1N1	1.27418E-05	3.54805E-06	8.08371E-07	3.69787E-07	8.38542E-06	1.75577E-07	4.91087E-06	3.91009E-06	4.91087E-06	3.91009E-06	0	3.50868E-07	1.89187E-08	0	0	1.75577E-07
9	OR1N2	1.17969E-05	3.31091E-06	6.0578E-07	2.83943E-07	7.88018E-06	2.84887E-07	5.39213E-06	4.18417E-06	5.39213E-06	4.18417E-06	0	2.57469E-07	2.64735E-08	0	0	2.84887E-07
9	OR1Q1	1.12932E-05	2.98352E-06	5.27299E-07	2.44612E-07	7.78236E-06	2.58584E-07	4.92928E-06	3.89568E-06	4.92928E-06	3.89568E-06	0	2.2615E-07	1.84627E-08	0	0	2.58584E-07
9	OR2K2	1.2402E-05	3.66338E-06	6.05694E-07	2.80463E-07	8.13292E-06	4.45103E-07	5.47357E-06	4.568E-06	5.47357E-06	4.5911E-06	0	2.60185E-07	2.02772E-08	0	0	4.45103E-07
9	OR2S2	1.19151E-05	3.57428E-06	3.73725E-07	1.77769E-07	7.96708E-06	3.10361E-08	4.25354E-06	3.50648E-06	4.25697E-06	3.51286E-06	0	1.56765E-07	2.10037E-08	0	0	3.10361E-08
9	OR5C1	1.63153E-05	4.53767E-06	1.0405E-06	4.73986E-07	1.07371E-05	3.92474E-07	6.84988E-06	5.62828E-06	6.84988E-06	5.63169E-06	0	4.53213E-07	2.07732E-08	0	0	3.92474E-07
9	ORM1	1.04194E-05	3.2504E-06	1.19037E-06	6.56094E-07	5.97859E-06	0	3.09458E-06	2.20013E-06	3.09458E-06	2.20013E-06	2.10631E-07	4.27424E-07	1.80388E-08	1.67529E-06	0	1.67529E-06
9	ORM2	1.0044E-05	3.09763E-06	1.18649E-06	6.53349E-07	5.75993E-06	2.5555E-08	2.8246E-06	1.87936E-06	2.8246E-06	1.87936E-06	2.08836E-07	4.26515E-07	1.79972E-08	1.47031E-06	3.04793E-09	1.49282E-06
9	OSTF1	8.39567E-06	2.41107E-06	1.05018E-06	6.79552E-07	4.93442E-06	7.52128E-07	4.59839E-06	4.19377E-06	4.59839E-06	4.19377E-06	3.70936E-07	2.96504E-07	1.21129E-08	0	0	7.52128E-07
9	PAEP	8.40652E-06	2.7187E-06	6.67633E-07	4.50624E-07	5.02018E-06	0	1.72074E-06	1.12419E-06	1.72074E-06	1.12419E-06	2.59063E-07	1.73607E-07	1.79549E-08	0	0	0
9	PALM2	1.80387E-05	5.35667E-06	1.69898E-06	9.25668E-07	1.09831E-05	1.9772E-08	8.38086E-06	7.55797E-06	8.38086E-06	7.55797E-06	2.86776E-07	6.1865E-07	2.02416E-08	0	0	1.9772E-08
9	PALM2-AKAP2	4.77336E-05	1.4022E-05	4.1502E-06	2.08606E-06	2.95614E-05	1.8354E-07	2.10557E-05	1.91945E-05	2.10557E-05	1.91945E-05	4.16332E-07	1.65131E-06	1.8412E-08	0	0	1.8354E-07
9	PAPPA	8.31024E-05	2.34172E-05	6.52834E-06	3.38994E-06	5.31569E-05	6.68275E-06	4.49751E-05	3.95583E-05	4.50011E-05	3.96381E-05	8.66883E-07	2.51072E-06	1.23309E-08	0	0	6.68275E-06
9	PAX5	2.33741E-05	6.16016E-06	1.43006E-06	8.67997E-07	1.57839E-05	1.26362E-05	1.37331E-05	1.26319E-05	1.50314E-05	1.48504E-05	3.78756E-07	4.49647E-07	3.95945E-08	5.07363E-06	4.99036E-06	1.27194E-05
9	PBX3	2.03379E-05	5.9204E-06	2.00212E-06	1.10283E-06	1.24154E-05	5.11362E-06	1.11529E-05	9.85809E-06	1.13926E-05	1.03652E-05	3.50052E-07	7.19432E-07	3.33419E-08	3.35428E-06	2.14462E-06	6.32328E-06
9	PCSK5	8.89327E-05	2.51137E-05	8.16457E-06	4.60029E-06	5.56544E-05	1.59269E-05	4.1884E-05	3.72263E-05	4.19686E-05	3.73818E-05	1.71848E-06	2.85142E-06	3.03914E-08	1.29765E-05	8.90428E-06	1.9999E-05
9	PDCD1LG2	9.76738E-06	2.67175E-06	8.30553E-07	5.0262E-07	6.26507E-06	4.22134E-08	3.10035E-06	2.5967E-06	3.10035E-06	2.5967E-06	2.23644E-07	2.62346E-07	1.66306E-08	0	0	4.22134E-08
9	PDCL	1.19975E-05	3.0241E-06	1.16969E-06	5.84517E-07	7.80374E-06	7.63722E-08	6.30217E-06	5.63007E-06	6.30217E-06	5.63007E-06	1.00996E-07	4.68139E-07	1.53823E-08	0	0	7.63722E-08
9	PGM5	2.9002E-05	8.08507E-06	2.63032E-06	1.4112E-06	1.82866E-05	5.29534E-06	1.68809E-05	1.57508E-05	1.68809E-05	1.57527E-05	4.19306E-07	9.75293E-07	1.66031E-08	4.37767E-06	1.68525E-06	7.98776E-06
9	PHF19	3.20095E-05	8.7241E-06	3.39861E-06	1.88415E-06	1.98868E-05	2.34503E-06	1.65745E-05	1.46538E-05	1.65789E-05	1.46853E-05	6.13412E-07	1.21157E-06	5.91647E-08	7.28925E-06	1.83072E-06	7.80356E-06
9	PHF2	6.02216E-05	1.97299E-05	4.13747E-06	2.33563E-06	3.63543E-05	4.11457E-06	3.06292E-05	2.65569E-05	3.0642E-05	2.65768E-05	8.82332E-07	1.44147E-06	1.18313E-08	5.30339E-07	4.76402E-08	4.59727E-06
9	PHF24	2.11009E-05	4.90308E-06	2.12816E-06	1.10678E-06	1.40697E-05	3.80335E-08	1.14494E-05	1.02806E-05	1.14494E-05	1.02806E-05	2.65884E-07	8.17102E-07	2.37936E-08	0	0	3.80335E-08
9	PHPT1	1.0594E-05	3.51625E-06	8.96003E-07	5.30191E-07	6.18178E-06	1.5403E-06	4.3089E-06	3.71787E-06	4.3089E-06	3.71787E-06	2.05635E-07	2.9265E-07	3.19064E-08	0	0	1.5403E-06
9	PHYHD1	1.52439E-05	2.44143E-06	1.88917E-06	1.09973E-06	1.09133E-05	4.99711E-06	7.62065E-06	6.1578E-06	8.1233E-06	7.32621E-06	4.39607E-07	6.31547E-07	2.85792E-08	0	0	4.99711E-06
9	PIGO	4.46225E-05	1.19913E-05	3.65043E-06	1.8505E-06	2.89808E-05	2.4901E-06	1.99679E-05	1.69805E-05	1.99679E-05	1.6987E-05	3.9155E-07	1.43995E-06	1.90067E-08	0	0	2.4901E-06
9	PIP5K1B	2.15008E-05	5.69216E-06	2.59037E-06	1.51598E-06	1.32183E-05	1.24979E-06	1.13739E-05	1.03156E-05	1.13739E-05	1.03156E-05	6.27223E-07	8.59518E-07	2.92359E-08	5.83558E-06	1.15581E-06	5.92956E-06
9	PIP5KL1	2.74955E-05	8.10369E-06	1.77509E-06	1.07251E-06	1.76168E-05	9.83384E-07	1.46545E-05	1.27931E-05	1.46545E-05	1.27931E-05	4.90351E-07	5.62063E-07	2.00983E-08	0	0	9.83384E-07
9	PKN3	4.96143E-05	1.29612E-05	4.3513E-06	2.44266E-06	3.23018E-05	1.53441E-06	2.66412E-05	2.4346E-05	2.66472E-05	2.4352E-05	8.85029E-07	1.52691E-06	3.07209E-08	0	0	1.53441E-06
9	PLAA	2.98787E-05	7.83425E-06	2.96949E-06	1.63144E-06	1.90749E-05	2.16634E-06	1.65858E-05	1.44769E-05	1.65858E-05	1.44769E-05	5.41947E-07	1.07044E-06	1.90527E-08	1.82959E-06	3.69564E-07	3.62636E-06
9	PLGRKT	5.15268E-06	1.19843E-06	6.67327E-07	3.87506E-07	3.28692E-06	8.10753E-07	2.69653E-06	2.33154E-06	2.69653E-06	2.33154E-06	1.40384E-07	2.23857E-07	2.32646E-08	0	0	8.10753E-07
9	PLIN2	1.72918E-05	4.73944E-06	1.38554E-06	7.70271E-07	1.11668E-05	2.55753E-08	8.97035E-06	7.7579E-06	8.97035E-06	7.7579E-06	2.65963E-07	4.92213E-07	1.2095E-08	0	0	2.55753E-08
9	PLPP6	2.00753E-05	6.72152E-06	1.00815E-06	4.62433E-07	1.23456E-05	2.11027E-06	9.088E-06	8.24649E-06	9.088E-06	8.24649E-06	0	4.36574E-07	2.58588E-08	0	0	2.11027E-06
9	PLPP7	1.82631E-05	5.65594E-06	7.8754E-07	3.83497E-07	1.18196E-05	3.61682E-06	1.02612E-05	9.12512E-06	1.02635E-05	9.13552E-06	4.27284E-08	3.23235E-07	1.75341E-08	0	0	3.61682E-06
9	PLPPR1	1.46049E-05	4.19613E-06	1.39887E-06	7.79212E-07	9.00986E-06	2.09436E-06	8.17724E-06	7.45832E-06	8.17952E-06	7.4761E-06	2.66753E-07	4.95723E-07	1.67353E-08	6.12834E-08	2.72978E-08	2.12835E-06
9	PMPCA	3.04069E-05	8.73451E-06	2.81266E-06	1.60131E-06	1.88598E-05	3.10973E-07	1.48442E-05	1.27101E-05	1.48442E-05	1.27101E-05	6.11817E-07	9.69073E-07	2.04258E-08	0	0	3.10973E-07
9	PNPLA7	8.43042E-05	2.66266E-05	5.56445E-06	3.4593E-06	5.21131E-05	1.72155E-05	3.81579E-05	3.46533E-05	3.83829E-05	3.52807E-05	1.75471E-06	1.68413E-06	2.04623E-08	0	0	1.72155E-05
9	POLE3	8.03612E-06	2.52673E-06	4.67336E-07	3.04579E-07	5.04205E-06	2.73501E-07	4.1561E-06	3.62867E-06	4.1561E-06	3.62867E-06	1.57691E-07	1.30206E-07	1.66817E-08	0	0	2.73501E-07
9	POLR1E	1.97448E-05	5.30086E-06	2.1547E-06	1.3045E-06	1.22892E-05	2.65496E-08	9.64184E-06	8.21926E-06	9.64184E-06	8.21926E-06	6.04833E-07	6.8016E-07	1.95039E-08	0	0	2.65496E-08
9	POMT1	3.94881E-05	1.17573E-05	4.39297E-06	2.51461E-06	2.33379E-05	1.43153E-05	1.77067E-05	1.57648E-05	1.79971E-05	1.65386E-05	9.92498E-07	1.50269E-06	1.94211E-08	0	0	1.43153E-05
9	PPP1R26	6.834E-05	2.32176E-05	3.804E-06	1.70781E-06	4.13184E-05	0	2.01361E-05	1.51786E-05	2.01361E-05	1.51786E-05	1.85245E-08	1.67695E-06	1.23327E-08	0	0	0
9	PPP3R2	9.41058E-06	3.28655E-06	4.92737E-07	2.31959E-07	5.63129E-06	9.50131E-07	3.74093E-06	3.16383E-06	3.74204E-06	3.16567E-06	0	2.08622E-07	2.33375E-08	0	0	9.50131E-07
9	PPP6C	1.58048E-05	4.13E-06	1.65151E-06	9.07812E-07	1.00232E-05	2.03382E-06	8.71619E-06	8.12361E-06	8.71619E-06	8.12361E-06	2.97451E-07	5.94958E-07	1.54031E-08	2.9867E-06	1.31174E-06	3.70878E-06
9	PRDM12	2.98388E-05	1.05407E-05	1.14209E-06	6.10372E-07	1.8156E-05	1.49871E-06	1.63667E-05	1.43037E-05	1.63702E-05	1.43167E-05	1.67314E-07	4.25378E-07	1.76798E-08	5.75061E-06	6.24897E-07	6.62442E-06
9	PRKACG	2.16646E-05	7.31885E-06	9.8219E-07	4.46224E-07	1.33636E-05	4.91532E-07	8.03348E-06	6.88345E-06	8.03348E-06	6.88345E-06	0	4.28773E-07	1.74505E-08	0	0	4.91532E-07
9	PRPF4	2.39711E-05	5.79992E-06	3.07764E-06	1.74686E-06	1.50935E-05	3.61569E-06	1.37163E-05	1.2441E-05	1.37163E-05	1.2441E-05	6.57031E-07	1.06462E-06	2.52121E-08	4.61754E-07	2.92671E-07	3.78477E-06
9	PRR31	8.34407E-06	2.46526E-06	7.45189E-07	4.35058E-07	5.13362E-06	0	9.98561E-07	1.12031E-07	9.98561E-07	1.12031E-07	1.68936E-07	2.48105E-07	1.80181E-08	0	0	0
9	PRRC2B	0.000117773	3.32181E-05	1.12235E-05	5.68866E-06	7.33316E-05	0	5.8444E-05	5.28214E-05	5.8444E-05	5.28214E-05	1.24144E-06	4.4279E-06	1.93204E-08	0	0	0
9	PRRX2	2.15679E-05	7.23565E-06	5.60118E-07	3.29205E-07	1.37722E-05	5.94529E-06	1.24038E-05	1.06497E-05	1.24613E-05	1.07789E-05	1.27894E-07	1.84731E-07	1.65797E-08	0	0	5.94529E-06
